,feature,amplitude,percent_beyond_1_std,maximum,max_slope,median,median_absolute_deviation,percent_close_to_median,minimum,skew,std,period_fast,weighted_average,object_id,target,tflux_u,tflux_g,tflux_r,tflux_i,tflux_z,ra,decl,ddf_bool,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,true_target,true_submodel,true_z,true_distmod,true_lensdmu,true_vpec,true_rv,true_av,true_peakmjd,libid_cadence,tflux_u-g,tflux_g-r,tflux_r-i,tflux_i-z
62,0,126.855956,0.1939393939393939,238.935486,15804.772348630157,1.1355445,2.613068,0.793939393939394,-14.776426,2.091117779784521,57.39174468714821,712.7257929883103,13.475039645997864,32309.0,42.0,0.0,0.0,0.0,0.0,0.0,34.8047,-5.8292,1,0.225,0.226,0.901,40.252,0.023,42,3,0.224,40.231,-0.004,-155.4,3.1,0.123,60153.258,97,0.0,0.0,0.0,0.0
63,0,337.13851950000003,0.5,392.889771,4397.839997419911,108.223923,162.477798,0.3121212121212121,-281.387268,-0.3259395176444508,193.0881174043257,588.0478650137711,52.46482941181841,33422.0,88.0,1740.9,1981.1,2486.4,2501.6,2472.2,33.5742,-6.5796,1,1.111,1.105,0.01,44.369,0.021,88,1,1.109,44.381,0.0,0.0,0.0,0.0,59570.0,9,-240.19999999999982,-505.3000000000002,-15.199999999999818,29.40000000000009
64,0,217.372345,0.3484848484848485,-209.365784,29475.273720192312,-364.8790285,63.24333250000001,0.3151515151515151,-644.110474,-0.5198982461414184,92.84655163879684,358.1566694630855,-351.1528229190279,34243.0,88.0,804.2,805.5,995.9,1494.9,1513.8,34.1016,-5.8292,1,0.142,0.564,0.363,42.577,0.019,88,1,0.141,39.115,0.0,0.0,0.0,0.0,59570.0,21,-1.2999999999999545,-190.39999999999998,-499.0000000000001,-18.899999999999864
65,0,376.9419765,0.1988636363636363,727.461914,49639.32985767171,1.2629825,2.5197155,0.7727272727272727,-26.422039,2.0179251380791383,179.85547314529435,513.3903055229147,31.31716501640184,34299.0,62.0,0.0,0.0,0.0,0.0,0.0,346.2766,-64.0112,1,0.19,0.202,0.009,39.976,0.019,62,2,0.188,39.811,-0.001,161.0,3.1,0.397,59808.52,116,0.0,0.0,0.0,0.0
66,0,194.0238785,0.1393939393939394,375.611938,38253.14590730426,0.771266,1.9902265,0.8303030303030303,-12.435819,2.7099793398341125,82.92478904983105,716.313338926171,16.155038168752107,35743.0,42.0,0.0,0.0,0.0,0.0,0.0,34.2773,-5.6792,1,0.078,0.075,0.02,37.66,0.02,42,2,0.077,37.719,0.0,30.2,0.0,0.0,60115.984,90,0.0,0.0,0.0,0.0
67,0,207.6461565,0.0352941176470588,256.665619,18138.952862874485,-31.934481,3.073971,0.9725490196078432,-158.626694,7.684268831919515,22.66359081066029,32.424910843007574,-29.873913935576304,36671.0,65.0,36.2,110.8,299.7,1344.1,2901.5,149.5898,3.5833,1,0.0,0.0,0.0,-9.0,0.024,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,74,-74.6,-188.89999999999998,-1044.3999999999999,-1557.4
68,0,134.74977900000002,0.1079545454545454,256.622742,18453.1871808918,1.2409315,2.7854855,0.8465909090909091,-12.876816,3.948831600009714,40.44939690977193,432.1415924826908,11.350138388964188,36783.0,90.0,0.0,0.0,0.0,0.0,0.0,349.9662,-62.6967,1,0.129,0.143,0.013,39.154,0.021,90,1,0.129,38.919,0.002,36.4,0.0,0.0,60437.621,39,0.0,0.0,0.0,0.0
69,0,28.8058855,0.209090909090909,48.603638,4027.4885541245326,0.9072555,2.128517,0.7545454545454545,-9.008133,2.4088100106402845,8.589978071017708,603.8511315417226,3.889014801410793,37661.0,52.0,0.0,0.0,0.0,0.0,0.0,32.8711,-4.7802,1,0.123,0.097,0.017,38.253,0.017,52,1,0.121,38.768,-0.001,-352.8,0.0,0.0,59703.902,31,0.0,0.0,0.0,0.0
70,0,211.8914185,0.0767045454545454,93.791718,53381.35538867866,35.571192,25.246174999999997,0.625,-329.991119,-3.1754518883245657,56.271279642043325,14.140832146556203,45.75125604690436,37776.0,16.0,186.6,1482.0,1356.9,901.3,546.2,346.6552,-63.2605,1,0.0,0.0,0.0,-9.0,0.019,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,17,-1295.4,125.09999999999991,455.60000000000014,355.0999999999999
71,0,80.571247,0.3190883190883191,74.111168,11914.540289479097,-32.121513,16.274338,0.4985754985754986,-87.031326,0.6212679960474954,29.705416051553225,652.6804281345609,-30.41497597216095,38174.0,88.0,176.9,212.9,234.1,281.0,283.0,1.6946,-45.1916,1,1.615,1.739,0.156,45.584,0.011,88,1,1.613,45.386,0.0,0.0,0.0,0.0,59570.0,109,-36.0,-21.19999999999999,-46.900000000000006,-2.0
72,0,209.70644,0.0571428571428571,67.669655,53362.601725343,25.966493,19.176638,0.9428571428571428,-351.743225,-3.573701716556876,48.73479822913472,5.6038066441322325,29.80999698062288,38730.0,16.0,188.8,1501.4,1377.9,915.9,555.0,53.2617,-27.6159,1,0.0,0.0,0.0,-9.0,0.006,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,42,-1312.6000000000001,123.5,462.0000000000001,360.9
73,0,55.7499515,0.1590909090909091,95.551865,7403.389089051038,0.8487855,2.325378,0.875,-15.948038,3.924474229139468,11.499477398646698,328.98731174698827,2.971402972507476,39305.0,90.0,0.0,0.0,0.0,0.0,0.0,346.5625,-63.4483,1,0.405,0.299,0.16,40.943,0.021,90,1,0.406,41.722,-0.003,-51.0,0.0,0.0,59713.301,58,0.0,0.0,0.0,0.0
74,0,88.381813,0.1848484848484848,165.90303,10001.248819496845,1.5799425,2.653173,0.7727272727272727,-10.860596,1.937524719695864,41.233585766952686,613.3947557471233,11.805873486662335,40290.0,42.0,0.0,0.0,0.0,0.0,0.0,35.8594,-4.6305,1,0.315,0.512,0.847,42.322,0.022,42,3,0.312,41.054,-0.003,377.2,3.1,0.088,59790.66,8,0.0,0.0,0.0,0.0
75,0,190.146904,0.096590909090909,366.063721,41269.35791172041,1.134313,2.5461315000000004,0.8920454545454546,-14.230087,3.95940222141421,52.3952533926282,301.9316862474087,9.560809810755936,42333.0,67.0,0.0,0.0,0.0,0.0,0.0,346.5625,-63.4483,1,0.192,0.205,0.01,40.012,0.021,67,1,0.192,39.852,0.005,-32.9,0.0,0.0,59791.402,58,0.0,0.0,0.0,0.0
76,0,167.757064,0.2478632478632478,319.46814,24642.244590806244,2.355703,3.330937,0.7037037037037037,-16.045988,1.436232570370635,102.26259147723862,597.8333333333372,32.372464481363565,42469.0,95.0,0.0,0.0,0.0,0.0,0.0,2.0711,-45.1916,1,1.599,1.491,0.122,45.173,0.011,95,1,1.598,45.361,0.04,-111.1,3.1,0.032,59793.18,70,0.0,0.0,0.0,0.0
77,0,156.7914735,0.1137254901960784,132.915222,16273.385719427852,25.103863,16.477225999999998,0.8117647058823529,-180.667725,-2.1552493841103537,45.22580868431406,14.823362702927598,19.845898209399543,42776.0,16.0,77.2,1038.1,1381.0,1147.7,796.9,152.0508,3.2844,1,0.0,0.0,0.0,-9.0,0.019,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,94,-960.8999999999999,-342.9000000000001,233.29999999999995,350.80000000000007
78,0,50.408583,0.4147727272727273,37.589291,2407.7441797905813,-24.855517,14.992729999999998,0.3210227272727273,-63.227875,0.4662574293954163,23.3852945724936,552.3326801517071,-17.4899096571847,42852.0,88.0,163.1,219.0,226.9,262.5,313.2,351.3214,-64.1987,1,0.677,0.668,0.022,43.023,0.023,88,1,0.676,43.057,0.0,0.0,0.0,0.0,59570.0,68,-55.900000000000006,-7.900000000000006,-35.599999999999994,-50.69999999999999
79,0,408.958515,0.2485714285714285,798.884094,23689.026250205385,1.002333,2.2753945,0.7514285714285714,-19.032936,2.6429124836772595,93.72123458782372,535.1953341740211,27.887428708644336,43028.0,42.0,0.0,0.0,0.0,0.0,0.0,51.6797,-27.4476,1,0.137,0.136,0.009,39.041,0.01,42,2,0.137,39.058,0.0,-81.9,0.0,0.0,59852.301,102,0.0,0.0,0.0,0.0
80,0,4578.0167235,0.5228571428571429,7053.526855,456416.6898638121,-55.0207845,1099.0708009999998,0.4142857142857143,-2102.506592,0.9829991776971304,1724.3758599977843,5.137325844600715,-72.0247405915718,43509.0,92.0,1860.5,10940.5,12753.5,12557.6,11976.4,51.8555,-27.9532,1,0.0,0.0,0.0,-9.0,0.008,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,35,-9080.0,-1813.0,195.89999999999964,581.2000000000007
81,0,77.395498,0.1285714285714285,144.920853,10675.449467421222,0.8816809999999999,2.0941705,0.8171428571428572,-9.870143,2.7200898007158525,27.97283929850996,460.8142236699227,9.865742346990857,44217.0,90.0,0.0,0.0,0.0,0.0,0.0,51.8555,-27.9532,1,0.429,0.177,0.658,39.664,0.008,90,1,0.427,41.855,-0.011,-165.3,0.0,0.0,60601.246,35,0.0,0.0,0.0,0.0
82,0,126.7550905,0.106060606060606,239.878738,11250.518189625547,1.1710845,2.5322705,0.8424242424242424,-13.631443,3.467471483503916,40.04996183846764,300.6498239436606,11.78950691712706,44309.0,90.0,0.0,0.0,0.0,0.0,0.0,34.9805,-6.2793,1,0.313,0.306,1.237,41.004,0.023,90,1,0.312,41.061,0.01,467.4,0.0,0.0,59834.52,79,0.0,0.0,0.0,0.0
83,0,136.55173,0.0685714285714285,22.798269,31264.40077113174,7.711136,5.9777005,0.9228571428571428,-250.305191,-4.294754451166951,34.17277204522027,5.521569265195655,3.010030776258835,44480.0,16.0,193.9,1545.0,1420.4,945.1,573.0,53.9648,-28.631,1,0.0,0.0,0.0,-9.0,0.009,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,121,-1351.1,124.59999999999991,475.30000000000007,372.1
84,0,117.222678,0.1534090909090909,221.404556,15549.576619474095,0.993583,2.407997,0.8125,-13.0408,2.566117792453428,46.07782474988452,740.5002542372886,10.293770145355868,45060.0,62.0,0.0,0.0,0.0,0.0,0.0,346.2766,-64.0112,1,0.361,0.33,0.139,41.195,0.019,62,2,0.361,41.424,-0.037,-134.4,3.1,0.046,60134.813,116,0.0,0.0,0.0,0.0
85,0,46.141962500000005,0.1595441595441595,34.102097,8271.298769716832,-10.191835,2.1188160000000007,0.9088319088319088,-58.181828,1.0806318943586215,7.484569046521395,7.2520047570506785,-9.521996881246876,45115.0,65.0,28.5,211.8,568.8,2483.6,4549.2,2.0975,-45.784,1,0.0,0.0,0.0,-9.0,0.011,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,24,-183.3,-356.99999999999994,-1914.8,-2065.6
86,0,106.2574255,0.1176470588235294,33.823948,8544.076759175969,5.413568,11.584134,0.7529411764705882,-178.690903,-2.185588402715482,39.12859298208876,7.324281845605319,-6.506307957701384,45203.0,16.0,79.4,1067.6,1420.4,1180.4,819.0,150.8203,3.1349,1,0.0,0.0,0.0,-9.0,0.016,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,5,-988.1999999999999,-352.8000000000002,240.0,361.4000000000001
87,0,57.43861149999999,0.1371428571428571,99.475929,9391.076056112764,0.762554,2.1421475,0.8028571428571428,-15.401294,2.4502339684512777,22.535184296205077,294.7290972222214,7.87172119651469,48187.0,90.0,0.0,0.0,0.0,0.0,0.0,52.207,-26.6101,1,0.547,0.538,0.106,42.452,0.014,90,1,0.547,42.498,0.021,-325.6,0.0,0.0,59879.059,83,0.0,0.0,0.0,0.0
88,0,500.3482025,0.2657142857142857,980.686584,46471.97922775306,0.868708,2.264502,0.72,-20.009821,1.3962307196720896,231.07542251836625,494.6502331002317,34.3755510873743,48473.0,42.0,0.0,0.0,0.0,0.0,0.0,51.8555,-27.9532,1,0.081,0.083,0.016,37.872,0.008,42,2,0.077,37.709,-0.001,249.5,0.0,0.0,59855.387,35,0.0,0.0,0.0,0.0
89,0,141.94172650000002,0.4403409090909091,126.443588,4372.161792290653,-40.2316435,74.520466,0.1846590909090909,-157.439865,0.1335753582516768,83.664241865051,1068.203300733497,-4.7212955661004505,48687.0,88.0,409.7,517.7,552.1,562.9,713.8,347.8125,-63.4483,1,0.792,0.837,0.055,43.624,0.021,88,1,0.791,43.473,0.0,0.0,0.0,0.0,59570.0,92,-108.00000000000006,-34.39999999999998,-10.799999999999955,-150.89999999999998
90,0,52.766775,0.4034090909090909,33.518566,3019.7501154637853,-35.901411,17.346916500000006,0.3494318181818182,-72.014984,0.493023596389503,24.92715444904832,560.841014120668,-28.047972577795587,48749.0,88.0,226.2,277.1,302.1,369.1,373.0,348.5294,-61.7554,1,1.665,1.578,0.066,45.325,0.016,88,1,1.663,45.467,0.0,0.0,0.0,0.0,59570.0,85,-50.900000000000034,-25.0,-67.0,-3.8999999999999773
91,0,2358.651306,0.4715909090909091,2817.257568,278003.5717484103,-243.0927735,604.3497619999999,0.3948863636363636,-1900.045044,0.9047414162520052,865.820005093659,150.80950983776336,-247.36096775453208,49389.0,92.0,1303.7,7810.9,9507.7,9392.9,8750.3,349.2857,-62.8847,1,0.0,0.0,0.0,-9.0,0.018,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,100,-6507.2,-1696.800000000001,114.80000000000109,642.6000000000004
92,0,46.6785795,0.1171428571428571,49.883965,8355.679074045325,-30.377161,3.598863500000002,0.9285714285714286,-43.473194,4.269733522401549,9.694419046878403,14.181978881240354,-31.1320507184831,49783.0,65.0,35.9,110.0,298.4,1340.7,2895.5,51.3281,-27.7844,1,0.0,0.0,0.0,-9.0,0.013,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,123,-74.1,-188.39999999999998,-1042.3000000000002,-1554.8
93,0,53.539601,0.1676136363636363,87.944679,5414.836881757904,1.1292084999999998,2.3457405,0.8323863636363636,-19.134523,3.3673720202203024,11.808024037192965,739.2472927241968,4.496551626064598,50395.0,90.0,0.0,0.0,0.0,0.0,0.0,349.8913,-64.5736,1,0.155,0.157,0.302,39.38,0.023,90,1,0.156,39.362,-0.003,-679.5,0.0,0.0,60050.773,51,0.0,0.0,0.0,0.0
94,0,136.927513,0.4142857142857143,-57.715164,4776.220091515666,-131.75330350000002,32.025653500000004,0.4657142857142857,-331.57019,-0.4775069711111315,83.95049160685805,1061.0247499999969,-164.14201176534468,51178.0,88.0,490.5,545.7,614.6,578.4,631.7,52.5586,-27.2796,1,0.967,0.953,0.019,43.972,0.008,88,1,0.966,44.008,0.0,0.0,0.0,0.0,59570.0,53,-55.200000000000045,-68.89999999999998,36.200000000000045,-53.30000000000007
95,0,2549.6234130000003,0.46875,2662.985107,132212.07268915197,-143.4400025,667.4536439999999,0.3664772727272727,-2436.261719,0.3072883512381406,1164.8980388896052,6.673109468314222,-98.8787133171283,51987.0,92.0,2509.8,16036.4,21094.4,21564.2,21175.1,352.7113,-63.8237,1,0.0,0.0,0.0,-9.0,0.024,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,1,-13526.599999999999,-5058.000000000002,-469.7999999999993,389.1000000000022
96,0,239.1263045,0.1685714285714285,465.568451,19175.441041381884,1.220932,2.1949715000000003,0.7742857142857142,-12.684158,2.867471771881036,90.5661432772422,563.6253652058417,21.124118418059517,52150.0,90.0,0.0,0.0,0.0,0.0,0.0,52.207,-26.6101,1,0.275,0.307,0.066,41.012,0.014,90,1,0.274,40.73,-0.018,-368.9,0.0,0.0,59870.531,83,0.0,0.0,0.0,0.0
97,0,157.80543550000002,0.3171428571428571,187.900391,6497.42737082959,-3.9411595,47.630395,0.3171428571428571,-127.71048,0.560853699989987,71.72240758489686,721.7855442176849,2.3712511144861645,52320.0,88.0,163.5,159.9,199.2,286.7,299.4,52.9102,-25.9445,1,0.166,2.032,0.646,46.0,0.01,88,1,0.165,39.495,0.0,0.0,0.0,0.0,59570.0,78,3.5999999999999943,-39.29999999999998,-87.5,-12.699999999999989
98,0,87.582031,0.2028571428571428,160.356445,10122.492766910207,0.8360225,1.999701,0.7714285714285715,-14.807617,1.6068424289499097,37.6324061483583,495.8059579439238,16.828428056481094,52425.0,42.0,0.0,0.0,0.0,0.0,0.0,52.9102,-26.2768,1,0.159,0.118,0.627,38.704,0.008,42,2,0.159,39.401,-0.003,-26.2,0.0,0.0,59864.188,103,0.0,0.0,0.0,0.0
99,0,163.687523,0.1079545454545454,92.035233,9638.130000733632,35.625635,27.2451325,0.6505681818181818,-235.339813,-2.1463364346409533,54.40370078095834,9.543362822193108,26.52470849963856,53525.0,16.0,46.6,713.7,1037.5,909.8,652.8,349.6154,-63.636,1,0.0,0.0,0.0,-9.0,0.018,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,81,-667.1,-323.79999999999995,127.70000000000005,257.0
100,0,54.9188605,0.3892045454545454,106.374451,1802.57504568215,32.8640865,11.7924635,0.4744318181818182,-3.46327,0.6373809564506853,23.13792835135839,625.0288268955655,37.62810376324671,54883.0,88.0,82.3,106.5,115.4,119.6,152.8,347.6175,-62.5086,1,0.784,0.858,0.039,43.689,0.019,88,1,0.784,43.448,0.0,0.0,0.0,0.0,59570.0,57,-24.200000000000003,-8.900000000000006,-4.199999999999989,-33.20000000000002
101,0,38.8650905,0.2392156862745098,29.40589,5684.503001796215,-8.682808,1.913805,0.9137254901960784,-48.324291,0.6241049716937372,6.1257869353375245,148.4292810003462,-8.278410813307186,54915.0,65.0,15.2,73.1,230.0,1103.8,2407.4,148.8867,2.6867,1,0.0,0.0,0.0,-9.0,0.028,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,33,-57.89999999999999,-156.9,-873.8,-1303.6000000000001
102,0,109.2774925,0.2212121212121212,152.651733,4386.808184862435,-48.552946000000006,4.700170499999995,0.990909090909091,-65.903252,11.370874448352216,12.821149017557774,14.75964563526354,-49.47582679675008,55155.0,65.0,48.9,119.0,286.3,1204.3,2573.6,34.1016,-5.8292,1,0.0,0.0,0.0,-9.0,0.019,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,21,-70.1,-167.3,-918.0,-1369.3
103,0,176.651402,0.096590909090909,339.708221,26889.91495372536,1.501558,3.180318,0.8920454545454546,-13.594583,4.4140266081265365,48.08213250809191,426.2391707317077,10.72357598484288,56461.0,90.0,0.0,0.0,0.0,0.0,0.0,347.8125,-63.4483,1,0.176,2.404,1.01,46.444,0.021,90,1,0.174,39.62,0.0,425.3,0.0,0.0,60464.883,92,0.0,0.0,0.0,0.0
104,0,1980.645909,0.0393939393939393,3936.852783,169072.7977051771,-10.0123675,2.151013,0.9818181818181818,-24.439035,9.208810325672545,331.22469968648954,5.717766453271876,-5.997213870461555,56769.0,65.0,28.7,212.6,569.9,2486.8,4554.0,33.5742,-5.0797,1,0.0,0.0,0.0,-9.0,0.016,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,67,-183.9,-357.29999999999995,-1916.9,-2067.2
105,0,150.2335205,0.1114285714285714,291.201874,24681.67492887049,0.908908,2.0725885,0.8628571428571429,-9.265167,3.7111107209892937,48.084816307203866,326.9721879815091,10.592965175758744,56821.0,62.0,0.0,0.0,0.0,0.0,0.0,52.207,-26.6101,1,0.078,0.088,0.018,38.031,0.014,62,1,0.077,37.721,0.001,-107.2,0.0,0.0,59828.629,83,0.0,0.0,0.0,0.0
106,0,59.8840035,0.2228571428571428,107.009941,10337.298556463522,1.901866,2.7786615,0.7542857142857143,-12.758066,1.6858472472231174,23.62518689812222,579.003956343791,10.742002529181148,57237.0,42.0,0.0,0.0,0.0,0.0,0.0,52.207,-26.6101,1,0.254,0.381,0.658,41.558,0.014,42,1,0.252,40.526,-0.0,-134.1,0.0,0.0,59711.906,83,0.0,0.0,0.0,0.0
107,0,45.2697435,0.3181818181818182,77.990433,2131.3445457252237,25.863928,13.508405,0.3579545454545454,-12.549054,0.5036681546087802,19.90262193682453,160.26968085106398,26.44459224563672,58323.0,88.0,188.1,214.1,265.7,259.3,277.4,349.6154,-63.636,1,1.016,1.019,0.047,44.15,0.018,88,1,1.015,44.14,0.0,0.0,0.0,0.0,59570.0,81,-26.0,-51.599999999999994,6.399999999999977,-18.099999999999966
108,0,51.0938005,0.2784313725490196,19.182558,10196.801288936318,-8.139122,1.9538960000000003,0.9254901960784314,-83.005043,-3.869127244942956,7.259240073152091,22.52294840035824,-7.763794713067527,59427.0,65.0,15.4,73.9,231.7,1110.6,2418.6,151.1719,1.343,1,0.0,0.0,0.0,-9.0,0.026,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,48,-58.50000000000001,-157.79999999999998,-878.8999999999999,-1308.0
109,0,134.8738785,0.0313725490196078,31.907211,34481.71695345475,13.670362,9.039573999999998,0.9647058823529412,-237.840546,-5.813214073089296,29.099090486228167,15.41475723252279,12.482163131520808,61101.0,16.0,240.5,2027.7,1936.1,1318.1,811.1,151.1719,2.5374,1,0.0,0.0,0.0,-9.0,0.024,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,29,-1787.2,91.60000000000014,618.0,506.9999999999999
110,0,4833.4365235000005,0.5857142857142857,5094.384766,518741.672165977,-483.5536195,1685.986206,0.2771428571428571,-4572.488281,0.3223184911836191,2171.349697504212,5.9412870621832585,-250.90271376071416,61407.0,92.0,2793.4,17558.4,18841.7,17889.5,16799.1,53.6133,-27.9532,1,0.0,0.0,0.0,-9.0,0.007,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,56,-14765.000000000002,-1283.2999999999993,952.2000000000007,1090.4000000000015
111,0,165.40224500000002,0.0885714285714285,69.221085,10591.181714452372,25.982732,19.683957000000003,0.8114285714285714,-261.583405,-2.720040291845475,52.75749986441084,9.805690587311096,16.899312248877315,62230.0,16.0,48.1,735.0,1068.2,936.6,670.7,53.0859,-27.7844,1,0.0,0.0,0.0,-9.0,0.007,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,34,-686.9,-333.20000000000005,131.60000000000002,265.9
112,0,142.352725,0.094017094017094,274.024109,12116.05696657606,0.81728,2.12863,0.9116809116809116,-10.681341,4.85425689554768,33.19477867600681,420.1309055118138,5.888720233886781,63718.0,90.0,0.0,0.0,0.0,0.0,0.0,0.9657,-46.3751,1,0.289,0.42,0.061,41.81,0.007,90,1,0.29,40.87,-0.008,270.5,0.0,0.0,60491.293,96,0.0,0.0,0.0,0.0
113,0,100.9693995,0.1448863636363636,177.079239,10547.077140210107,0.6698409999999999,2.337139,0.8352272727272727,-24.85956,3.4925568432933938,26.73657191069412,743.0189625850345,6.348060192038723,63860.0,42.0,0.0,0.0,0.0,0.0,0.0,351.383,-64.0112,1,0.162,0.199,0.013,39.941,0.023,42,1,0.16,39.42,-0.001,396.0,0.0,0.0,60091.621,112,0.0,0.0,0.0,0.0
114,0,1822.078247,0.2329545454545454,966.53418,144897.82662778944,71.4162635,157.939705,0.7017045454545454,-2677.622314,-2.231334017058402,557.3062739482706,6.378031386861321,108.57015345588168,64485.0,16.0,7463.9,82690.9,96028.9,73454.9,48463.0,348.5869,-64.5736,1,0.0,0.0,0.0,-9.0,0.018,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,132,-75227.0,-13338.0,22574.0,24991.899999999994
115,0,254.465935,0.3787878787878788,111.639267,39740.32455050151,-333.987183,36.91922050000002,0.8333333333333334,-397.292603,2.820461443673577,46.27323118912866,14.750976090111186,-345.2846606660268,65749.0,65.0,366.4,1068.6,2365.5,7610.2,12817.3,33.3984,-4.3311,1,0.0,0.0,0.0,-9.0,0.018,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,120,-702.1999999999999,-1296.9,-5244.7,-5207.099999999999
116,0,233.7561205,0.0428571428571428,407.555725,56389.106089743946,-48.4570425,4.957075499999998,0.9771428571428572,-59.956516,11.267774068866894,30.55578702781925,17.46255348913754,-46.84563629854029,66325.0,65.0,49.1,119.4,287.2,1208.5,2580.0,53.2617,-27.6159,1,0.0,0.0,0.0,-9.0,0.006,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,42,-70.30000000000001,-167.79999999999998,-921.3,-1371.5
117,0,207.088959,0.1079545454545454,169.632538,9147.194292062037,46.0612735,28.164853,0.8039772727272727,-244.54538,-1.80799566093303,43.70726625481555,53.00195923814151,39.98220012426636,66904.0,16.0,165.7,2780.7,4322.0,3958.2,2916.2,349.2857,-62.8847,1,0.0,0.0,0.0,-9.0,0.018,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,100,-2615.0,-1541.3000000000002,363.8000000000002,1042.0
118,0,118.165178,0.4588235294117647,49.255451,6868.267980939831,-86.824318,22.90703599999999,0.5019607843137255,-187.074905,0.3510148893709889,60.44570969476699,557.1419817470621,-67.1679801352875,66967.0,88.0,170.6,189.9,190.8,238.3,266.2,150.9961,2.388,1,0.458,0.455,0.016,42.017,0.021,88,1,0.46,42.04,0.0,0.0,0.0,0.0,59570.0,16,-19.30000000000001,-0.9000000000000057,-47.5,-27.899999999999977
119,0,36.0249905,0.1253561253561253,59.236668,4929.265713048601,0.835798,1.7770480000000002,0.8376068376068376,-12.813313,3.4213200271987247,8.039022456508992,724.7079796264903,3.2930280775025063,67686.0,90.0,0.0,0.0,0.0,0.0,0.0,359.4156,-46.7685,1,0.179,0.204,0.011,40.004,0.009,90,1,0.178,39.68,-0.0,269.6,0.0,0.0,60049.297,36,0.0,0.0,0.0,0.0
120,0,1810.6734005,0.2784090909090909,1308.370239,251778.44027557503,185.2277145,206.976219,0.6051136363636364,-2312.976562,-1.4381948377501783,642.359995197555,12.84759013115334,211.46123801529245,68667.0,16.0,7391.1,82101.3,95487.5,73125.3,48278.6,348.5959,-63.0726,1,0.0,0.0,0.0,-9.0,0.021,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,93,-74710.2,-13386.199999999997,22362.199999999997,24846.700000000004
121,0,44.6566595,0.306060606060606,-17.784185,3637.10743081586,-40.1420195,11.404102500000004,0.3636363636363636,-107.097504,-1.0528484993449003,18.952727154427254,489.02949599083377,-41.64550482458543,70272.0,88.0,90.7,85.6,100.4,112.2,177.7,34.2773,-5.0797,1,0.309,0.331,0.036,41.206,0.019,88,1,0.308,41.021,0.0,0.0,0.0,0.0,59570.0,23,5.1000000000000085,-14.800000000000011,-11.799999999999997,-65.49999999999999
